ID_Eventos,FechaHora,ID_Sitio,Nombre_Actividad,Cantidad,Camera,Descripcion,ID_Usuario,Eventoscol
2564,"2025-11-19 22:00:27",291,"Took station over",0,,"Black and Blue",13,NULL
2565,"2025-11-19 22:09:17",335,"Employee on site",1,49,,94,NULL
2566,"2025-11-19 22:10:13",339,Dropoff,1,17,"white sedan",20,NULL
2567,"2025-11-19 22:10:12",188,"Cleaner on site",2,01,"left at  22:13 pm in a red SUV",20,NULL
2568,"2025-11-19 22:10:55",343,"Cleaner on site",1,22,"gray suv, left at 10:35pm",36,NULL
2569,"2025-11-19 22:08:20",124,"Cleaner on site",1,38,,80,NULL
2570,"2025-11-19 22:11:59",159,"Cleaner on site",1,80,,80,NULL
2571,"2025-11-19 22:10:51",338,"Cleaner on site",2,21,"2P OUT 10 47",71,NULL
2572,"2025-11-19 22:12:46",336,"employee on site",1,35,"black suv, left at 10:28pm",36,NULL
2573,"2025-11-19 22:00:55",118,"Site Down",0,,"back around 23:20",13,NULL
2574,"2025-11-19 22:17:38",217,"Cleaner in",1,call,,27,NULL
2575,"2025-11-19 22:17:25",127,"Cleaner on site",1,46,"white pickup 23:24",13,NULL
2576,"2025-11-19 22:18:06",339,"Employee out",2,40,"blue SUV and blue sedan",20,NULL
2577,"2025-11-19 22:17:38",341,"Employee out",2,10,"red sedan, red suv",36,NULL
2578,"2025-11-19 22:02:41",299,"Employee on site",1,38,"out at 11:30pm",19,NULL
2579,"2025-11-19 20:19:42",144,"Cleaner on site",3,A03,,32,NULL
2580,"2025-11-19 22:20:30",144,"Cleaner on site",3,A03,,32,NULL
2581,"2025-11-19 22:10:26",162,"Late Employee",1,21/94b,"white sedan",59,NULL
2582,"2025-11-19 22:22:13",299,"Delivery in",1,4,,19,NULL
2583,"2025-11-19 22:23:46",230,"Cleaner in",1,7,"WHITE SUV LEFT AT 10:42",27,NULL
2584,"2025-11-19 22:23:47",119,"Cleaner on site",1,15,"pass to st10",36,NULL
2585,"2025-11-19 22:26:28",188,Delivery,1,03/04,"left at 11:03 pm",20,NULL
2586,"2025-11-19 22:26:26",195,Dropoff,1,01,"BLACK SEDAN",74,NULL
2587,"2025-11-19 22:27:11",346,"Security Patroling",1,1,,19,NULL
2588,"2025-11-19 22:28:42",219,"Cleaner in",1,39,,74,NULL
2589,"2025-11-19 22:31:10",264,"Employee on site",3,43,"Out 22:46 Black SUV/Out 23:12 Sedan Black",69,NULL
2590,"2025-11-19 22:33:50",139,"Cleaner out",2,,"Announced by Call",14,NULL
2591,"2025-11-19 22:35:11",342,"Cleaner on site",1,43,,20,NULL
2592,"2025-11-19 22:35:43",193,"Cleaner on site",3,37,,32,NULL
2593,"2025-11-19 22:37:58",291,"START SHIFT",0,,"Do Not Edit - No Editar",95,NULL
2594,"2025-11-19 22:00:09",291,"START SHIFT",0,,"Do Not Edit - No Editar",29,NULL
2595,"2025-11-19 22:41:23",162,"Cleaner on site",2,90,"white PUT",59,NULL
2596,"2025-11-19 22:44:26",156,"Security Patroling",1,04,,32,NULL
2597,"2025-11-19 22:49:26",339,"Cleaner in",2,08,"black SUV",20,NULL
2598,"2025-11-19 22:49:31",149,"Cleaner out",4,2,"Gray suv, Brown suv",45,NULL
2599,"2025-11-19 22:50:56",131,"Cleaner on site",1,13,"black suv",34,NULL
2600,"2025-11-19 22:50:28",303,"Cleaner on site",2,66,2P,71,NULL
2601,"2025-11-19 22:50:42",264,"Cleaner in",2,52,"Grey Sedan Call/Out 00:30 Call",69,NULL
2602,"2025-11-19 22:53:31",191,"Cleaner in",2,07,,12,NULL
2603,"2025-11-19 22:54:52",214,"Cleaner in",1,43,,80,NULL
2604,"2025-11-19 22:57:18",190,Delivery,1,09,,59,NULL
2605,"2025-11-19 22:58:29",136,"Cleaner on site",1,52,,56,NULL
2606,"2025-11-19 22:58:57",229,"Cleaner on site",3,26,,32,NULL
2607,"2025-11-19 22:59:31",147,"Cleaner on site",1,26,,56,NULL
2608,"2025-11-19 22:59:58",171,"Cleaner on site",3,15,,59,NULL
2609,"2025-11-19 23:00:05",249,"Cleaner on site",2,29,,45,NULL
2610,"2025-11-19 23:00:12",271,"Cleaner on site",2,53,,34,NULL
2611,"2025-11-19 23:00:08",223,"Cleaner on site",1,27,"23:03 left",12,NULL
2612,"2025-11-19 22:59:58",272,"Cleaner on site",1,31,,74,NULL
2613,"2025-11-19 23:00:46",266,"Cleaner on site",1,104,,59,NULL
2614,"2025-11-19 23:00:32",182,"Cleaner on site",1,47,"23:25 left",12,NULL
2615,"2025-11-19 23:00:48",232,"Security Patroling",1,06,"Gray sedan",14,NULL
2616,"2025-11-19 23:01:11",140,"Security Patroling",1,30,"White Pickup",14,NULL
2617,"2025-11-19 23:01:36",152,"Cleaner on site",2,28,,74,NULL
2618,"2025-11-19 23:02:32",288,"Cleaner on site",2,92/83,,20,NULL
2619,"2025-11-19 23:02:04",239,"Employee on site",1,06,,12,NULL
2620,"2025-11-19 23:03:31",141,"Cleaner on site",1,38,,12,NULL
2622,"2025-11-19 23:04:38",168,"Cleaner out",2,41,"gray sedan",27,NULL
2623,"2025-11-19 23:05:07",238,"Cleaner in",2,42,"BLUE HATCHBACK",74,NULL
2624,"2025-11-19 23:06:39",278,"Security Patroling",1,9,CITADEL,45,NULL
2625,"2025-11-19 23:06:51",151,"Cleaner on site",1,28,,27,NULL
2626,"2025-11-19 23:05:27",347,"Employee in",3,02,"gray sedan out at 23:31",39,NULL
2627,"2025-11-19 23:09:10",231,"Employee on site",1,51,,34,NULL
2628,"2025-11-19 23:04:45",318,"Employee in",2,11,"black sedan out at 05:00, red suv out at 4:44",39,NULL
2629,"2025-11-19 23:05:44",315,Dropoff,1,05,"flatbedtruck brin White suv",36,NULL
2630,"2025-11-19 23:11:42",249,"Cleaner in",1,11,"RED SEDAN",45,NULL
2631,"2025-11-19 23:13:16",202,"Employee out",1,3,"gray pickup truck",27,NULL
2632,"2025-11-19 23:13:50",236,Delivery,1,09,,56,NULL
2633,"2025-11-19 23:15:01",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",9,NULL
2634,"2025-11-19 23:15:39",291,"START SHIFT",0,,"Do Not Edit - No Editar",9,NULL
2635,"2025-11-19 23:16:48",168,Delivery,0,21,"left at 11:34",27,NULL
2636,"2025-11-19 23:18:05",155,Dropoff,1,12,"BLACK SUV",45,NULL
2637,"2025-11-19 23:00:09",291,"START SHIFT",0,,"Do Not Edit - No Editar",7,NULL
2638,"2025-11-19 23:18:01",295,"Cleaner on site",2,60,"2P OUT 11 51",71,NULL
2639,"2025-11-19 23:18:48",279,"Cleaner on site",1,23,,34,NULL
2640,"2025-11-19 23:18:51",291,"START SHIFT",0,,"Do Not Edit - No Editar",30,NULL
2641,"2025-11-19 23:19:46",217,"Cleaner on site",1,27,"left at 1:16",27,NULL
2642,"2025-11-17 04:04:58",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",70,NULL
2643,"2025-11-19 23:23:14",272,"Security Patroling",1,03,CITADEL,74,NULL
2644,"2025-11-19 23:14:38",291,"Covered by",1,,"23:22 To Back",94,NULL
2645,"2025-11-19 23:23:55",315,Dropoff,1,10,"carhauler bring black suv",36,NULL
2646,"2025-11-19 23:24:48",306,Dropoff,1,23,"black pick up truck",19,NULL
2647,"2025-11-19 23:26:28",195,"Late Employee",2,01,"GRAY PICK-UP / RED SEDAN",74,NULL
2648,"2025-11-19 23:27:06",291,"START SHIFT",0,,"Do Not Edit - No Editar",70,NULL
2649,"2025-11-19 23:27:14",315,"Cleaner in",2,14,"blue suv, left at 1:39am",36,NULL
2650,"2025-11-19 23:27:37",357,"Cleaner on site",1,24,,94,NULL
2651,"2025-11-19 23:28:33",162,Delivery,1,51,,59,NULL
2652,"2025-11-19 23:29:15",137,"Cleaner in",2,4,"GRAY PICKUP TRUCK",45,NULL
2653,"2025-11-19 23:29:07",274,"Security Patroling",1,05,CITADEL,14,NULL
2654,"2025-11-19 23:29:35",291,"START SHIFT",0,,"Do Not Edit - No Editar",75,NULL
2655,"2025-11-19 23:30:04",291,"START SHIFT",0,,"Do Not Edit - No Editar",8,NULL
2656,"2025-11-19 23:30:21",291,"START SHIFT",0,0,"Do Not Edit - No Editar",11,NULL
2657,"2025-11-19 23:25:44",177,"Delivery in",1,06,"pass to st8",36,NULL
2658,"2025-11-18 06:00:55",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",52,NULL
2659,"2025-11-19 23:30:31",236,"Delivery out",1,09,,70,NULL
2660,"2025-11-19 23:00:22",291,"START SHIFT",0,,"Do Not Edit - No Editar",10,NULL
2661,"2025-11-19 23:32:24",291,"START SHIFT",0,,"Do Not Edit - No Editar",52,NULL
2662,"2025-11-19 23:32:57",291,"START SHIFT",0,,"Do Not Edit - No Editar",60,NULL
2663,"2025-11-19 23:33:29",291,"START SHIFT",0,,"Do Not Edit - No Editar",47,NULL
2664,"2025-11-19 23:33:34",291,"START SHIFT",0,,"Do Not Edit - No Editar",64,NULL
2665,"2025-11-19 23:34:08",163,"Took station over",0,,"splt 19 - stat9",7,NULL
2666,"2025-11-19 23:34:10",291,"Change Split",1,0,"TO SPLIT 19, ST 13",8,NULL
2667,"2025-11-19 23:34:11",291,"Change Split",0,,"split 19 st 11",9,NULL
2668,"2025-11-19 23:34:15",291,"START SHIFT",0,,"Do Not Edit - No Editar",44,NULL
2669,"2025-11-19 23:33:03",291,"Change Split",1,,"SPLIT 19 ST 4",14,NULL
2670,"2025-11-19 23:34:25",291,"Change Split",0,,"SP19 ST17",44,NULL
2671,"2025-11-19 23:34:23",291,"Change Split",0,0,"split 19 st 15",10,NULL
2672,"2025-11-19 23:34:29",291,"Change Split",0,,"Split 19 Station 6",69,NULL
2674,"2025-11-19 23:34:26",291,"Change Split",0,,"SPLIT 19/1 OMNIA",64,NULL
2675,"2025-11-19 23:35:11",291,"Change Split",1,,19/10,52,NULL
2676,"2025-11-19 23:32:38",224,"Employee out",2,03,"WHITE SEDAN",14,NULL
2677,"2025-11-19 23:35:10",291,"Change Split",0,,"SPLIT 19",47,NULL
2678,"2025-11-19 23:35:34",195,"Cleaner on site",1,22,,69,NULL
2679,"2025-11-19 23:34:33",291,"Change Split",19,,,70,NULL
2680,"2025-11-19 23:35:40",271,"Cleaner on site",2,78,"out : 1:17 by call",75,NULL
2681,"2025-11-19 23:36:04",291,"Change Split",1,NA,"LUXRIOT 10/10",59,NULL
2682,"2025-11-19 23:34:20",291,"Change Split",0,0,"Split 19 Station 8",11,NULL
2683,"2025-11-19 23:30:36",291,"START SHIFT",0,,"Do Not Edit - No Editar",66,NULL
2684,"2025-11-19 23:34:40",291,"Change Split",0,,,75,NULL
2685,"2025-11-19 23:36:43",266,"Cleaner on site",1,88,,7,NULL
2686,"2025-11-19 23:36:42",291,"Change Split",0,,"Split 19 Station 16",60,NULL
2687,"2025-11-19 23:37:47",291,"Change Split",1,,"luxriot, split 10 station 3",20,NULL
2688,"2025-11-19 23:35:59",136,Delivery,1,24,"out  12:10",66,NULL
2689,"2025-11-19 23:30:02",291,"Start Shift",0,0,,92,NULL
2690,"2025-11-19 23:38:34",163,"Change Split",0,,,27,NULL
2691,"2025-11-19 23:35:33",291,"Change Station",0,0,"split 19/19",92,NULL
2692,"2025-11-19 23:38:49",291,"Change Split",1,,"19/7 OMNIA",45,NULL
2693,"2025-11-19 00:05:26",141,"Cleaner out",1,15,"black pick up truck",10,NULL
2694,"2025-11-19 23:37:56",291,"Change Split",0,,10/5,39,NULL
2695,"2025-11-19 23:38:44",130,"Cleaner on site",2,47,,52,NULL
2696,"2025-11-19 23:38:30",191,"Cleaner on site",2,05,,9,NULL
2697,"2025-11-19 23:37:02",163,"Change Split",0,0,"SP 10 ST 7 LUX",12,NULL
2698,"2025-11-19 23:37:07",291,"Change Split",0,,,71,NULL
2699,"2025-11-19 23:37:58",291,"Change Split",0,,"SP 10  / ST 4",94,NULL
2700,"2025-11-19 23:37:32",291,"Change Split",0,,split10st2,36,NULL
2701,"2025-11-19 23:36:13",230,"Cleaner on site",3,36,"Out at 00:11 in a Dark grey PT",60,NULL
2702,"2025-11-19 23:37:03",291,"Change Split",0,,"split 10",19,NULL
2703,"2025-11-19 23:40:07",266,"Security Patroling",0,06,CITADEL,7,NULL
2704,"2025-11-19 23:40:26",313,"Security Patroling",1,06,,20,NULL
2705,"2025-11-19 23:41:13",160,"Cleaner on site",2,47,"White suv out 12:28am",92,NULL
2706,"2025-11-19 23:40:32",162,"Cleaner on site",2,125,,52,NULL
2707,"2025-11-19 23:40:52",291,"Change Split",1,,"10/8 lux",34,NULL
2708,"2025-11-19 22:00:35",291,"Took station over",0,,"split6st2 LUX",36,NULL
2709,"2025-11-19 23:38:15",295,Pickup,1,2,"WHITE  SEDAN",71,NULL
2711,"2025-11-19 23:42:23",337,"Cleaner on site",2,55,,34,NULL
2712,"2025-11-19 23:41:06",291,"Change Station",14,,,70,NULL
2713,"2025-11-19 23:41:40",131,Dropoff,1,13,"Silver SUV",11,NULL
2714,"2025-11-19 23:42:26",286,"Cleaner in",1,04,"Black suv 01:52 left",12,NULL
2715,"2025-11-19 23:45:24",177,"Delivery in",1,06,,34,NULL
2716,"2025-11-19 23:45:20",279,"Cleaner in",1,26,"White Sedan, Out at 00:50",11,NULL
2717,"2025-11-19 23:45:19",136,"Cleaner on site",1,58,,66,NULL
2718,"2025-11-19 23:45:45",214,"Cleaner on site",2,46,"RED SEDAN",14,NULL
2719,"2025-11-19 23:45:51",193,"Delivery in",1,16,"left at  12:20am",32,NULL
2720,"2025-11-19 23:41:00",291,"Change Split",0,,SPLIT19/ST2,74,NULL
2721,"2025-11-19 23:45:46",171,"Cleaner on site",2,"24,25,07","out:00:00 white sedan",75,NULL
2722,"2025-11-19 23:48:37",303,Delivery,1,17,"out 12:08",59,NULL
2723,"2025-11-19 23:48:39",129,"Cleaner on site",1,71,"1 MAN",8,NULL
2724,"2025-11-19 23:50:03",342,"Cleaner on site",2,43,,47,NULL
2725,"2025-11-19 23:50:11",264,"Contractor out",1,02,"Gray Sedan",64,NULL
2726,"2025-11-19 22:00:50",291,"Took station over",0,,"Black and blue",13,NULL
2727,"2025-11-19 23:54:10",219,"Cleaner on site",1,43,"1 MAN",8,NULL
2728,"2025-11-19 23:53:44",270,Pickup,1,13,"Black suv",7,NULL
2729,"2025-11-19 23:57:46",337,"Delivery out",1,06,,34,NULL
2730,"2025-11-19 23:58:47",337,"Delivery in",1,30,PENSKE,34,NULL
2731,"2025-11-19 23:58:25",229,"Cleaner on site",2,50,"gray pick up truck out 12:55am",92,NULL
2732,"2025-11-19 23:58:47",127,"Delivery in",0,14,"Penske 0:22",13,NULL
2734,"2025-11-20 00:00:20",298,"Cleaner on site",1,28,,34,NULL
2735,"2025-11-20 00:02:00",298,"Cleaner on site",1,30,,34,NULL
2736,"2025-11-20 00:02:18",240,"Cleaner on site",1,81,,47,NULL
2737,"2025-11-20 00:02:53",303,Dropoff,1,20,"white sedan",59,NULL
2738,"2025-11-20 00:02:29",141,Dropoff,1,26,"black suv by a flat bed / out at 00:05",10,NULL
2739,"2025-11-20 00:03:39",219,"Cleaner out",1,21,,8,NULL
2740,"2025-11-20 00:03:39",137,"Cleaner out",1,09,"GRAY PICK UP T",47,NULL
2741,"2025-11-20 00:04:45",166,"Employee out",1,05,"Sport Bike",11,NULL
2742,"2025-11-20 00:05:39",298,"Employee on site",2,26,,34,NULL
2743,"2025-11-20 00:05:05",190,Delivery,0,8,"Unbranded/Out 00:24",69,NULL
2744,"2025-11-20 00:06:41",240,"Cleaner on site",2,38,,45,NULL
2745,"2025-11-20 00:06:21",216,Delivery,0,7,"DHL/Out  00:21",69,NULL
2746,"2025-11-20 00:07:11",295,"Site Down",0,,"12 07",71,NULL
2747,"2025-11-20 00:07:27",283,"Cleaner on site",1,27,"walk out of the place,left at 1:09am",36,NULL
2748,"2025-11-20 00:08:57",298,"Cleaner out",2,11,"PICKUP TRUCK BLACK",34,NULL
2749,"2025-11-20 00:08:48",291,"Took station over",0,,"ST3 SP19 OMNIA / MY STATION WAS TOOK BY KAREN CARABALI",44,NULL
2750,"2025-11-20 00:12:36",298,"Employee out",1,07,"PICKUP TRUCK GRAY",34,NULL
2751,"2025-11-20 00:12:47",219,"Cleaner out",1,05,,8,NULL
2752,"2025-11-20 00:13:53",213,"Cleaner in",3,09,"gray pick up",75,NULL
2753,"2025-11-20 00:12:48",336,"Delivery in",1,05,,94,NULL
2754,"2025-11-20 00:15:34",337,"Employee out",1,21,"PICKUP TRUCK BLUE",34,NULL
2755,"2025-11-20 00:05:57",341,Dropoff,1,05,"carhauler bring 3 cars",36,NULL
2756,"2025-11-20 00:15:43",135,"Cleaner out",2,35,"BLACK SEDAN",64,NULL
2758,"2025-11-20 00:18:36",284,"Employee on site",2,24,,34,NULL
2759,"2025-11-20 00:17:27",318,Delivery,0,03,"van, out at 00:19",39,NULL
2760,"2025-11-20 00:16:33",256,"Cleaner in",1,14,"Out 00:55 in a white sedan",60,NULL
2761,"2025-11-20 00:18:08",291,"Took station over",0,,"ST4 SP19 OMNIA",44,NULL
2762,"2025-11-20 00:20:37",142,"Delivery in",1,33,"LEFT AT 00:31 A.M",74,NULL
2763,"2025-11-20 00:22:20",281,"Cleaner in",2,4,,19,NULL
2764,"2025-11-20 00:22:20",292,"Detailer on site",2,59,,80,NULL
2765,"2025-11-20 00:23:40",355,Pickup,1,37,"white sedan",20,NULL
2766,"2025-11-20 00:24:39",337,"Traffic Stop",1,01,"suv  silver",34,NULL
2767,"2025-11-20 00:24:47",281,"Security Patroling",1,7,,19,NULL
2768,"2025-11-20 00:23:39",337,"Employee out",1,29,"suv silver",34,NULL
2769,"2025-11-20 00:26:07",214,"Cleaner out",1,15,"RED SEDAN",44,NULL
2771,"2025-11-20 00:26:56",155,"Cleaner on site",1,14,,56,NULL
2772,"2025-11-20 00:23:11",270,Pickup,1,37,"white sedan",7,NULL
2773,"2025-11-20 00:30:20",337,"Delivery out",1,30,penske,34,NULL
2774,"2025-11-20 00:30:01",235,Dropoff,7,32,"CARHAULER/ 7 PICK-UP TRUCK",74,NULL
2775,"2025-11-20 00:30:45",145,"Cleaner on site",1,31,,66,NULL
2776,"2025-11-20 00:29:36",275,"Cleaner out",1,15,,64,NULL
2777,"2025-11-20 00:31:41",291,"Took station over",0,,"ST1 SP10 LUXRIOT",44,NULL
2778,"2025-11-20 00:30:31",151,"Cleaner on site",1,26,"Old man with purple T-shirt",60,NULL
2779,"2025-11-20 00:33:12",189,"Cleaner in",2,call,,39,NULL
2780,"2025-11-20 00:34:33",125,"Cleaner in",1,05,"SUV RED",56,NULL
2781,"2025-11-20 00:29:07",301,Dropoff,1,03,"gray suv, out at 00:40",39,NULL
2784,"2025-11-20 00:37:26",282,Delivery,1,23,"penske OUT 1:58AM",47,NULL
2785,"2025-11-20 00:36:04",152,"Police Patroling",0,8,,60,NULL
2786,"2025-11-20 00:38:09",215,"Delivery in",1,11,"out at 00:55",10,NULL
2787,"2025-11-20 00:39:02",339,"Cleaner out",2,08,"left in a black SUV",20,NULL
2788,"2025-11-20 00:40:23",134,"Cleaner in",2,call,"gray pickup 3:06",13,NULL
2789,"2025-11-20 00:41:00",137,"Cleaner out",2,4,"GRAY PICKUP TRUCK",45,NULL
2790,"2025-11-20 00:43:06",322,"Cleaner on site",1,66,,94,NULL
2791,"2025-11-20 00:45:48",344,Dropoff,9,20,"by carhauler",20,NULL
2792,"2025-11-20 00:44:08",288,"Cleaner out",2,01,"gray SUV",20,NULL
2793,"2025-11-20 00:46:57",289,"Cleaner in",2,14,"2P OUT 4 05",71,NULL
2794,"2025-11-20 00:49:45",201,"Cleaner in",1,4,"white sedan",27,NULL
2795,"2025-11-20 00:49:38",224,"Delivery in",1,12,"DHL/LEFT AT 01:06",14,NULL
2796,"2025-11-20 00:52:02",291,"Took station over",0,,"ST2 SP10",44,NULL
2797,"2025-11-20 00:53:02",214,"Delivery in",1,09,"WHITE VAN/LEFT AT 00:55",14,NULL
2798,"2025-11-20 00:56:24",342,Dropoff,1,23,"3 vehiculos",80,NULL
2799,"2025-11-20 01:00:07",163,"Change Split",0,,"splt 15 - stat 9",7,NULL
2800,"2025-11-20 01:00:09",291,"Change Split",1,,"SPLIT 15 ST 4",14,NULL
2801,"2025-11-20 01:00:19",291,"Change Split",15,n/a,,32,NULL
2802,"2025-11-20 01:00:13",291,"Change Split",0,0,"Split 15 Station 8",11,NULL
2803,"2025-11-20 01:00:27",291,"Change Split",0,,"Split 15 Station 6",69,NULL
2804,"2025-11-20 01:00:18",291,"Change Split",0,,"split 15 st 11",9,NULL
2805,"2025-11-20 01:00:19",291,"Change Split",0,0,"split 15",10,NULL
2806,"2025-11-20 01:00:35",291,"Change Split",0,,"8/5 lux",39,NULL
2807,"2025-11-20 01:00:48",291,"Change Split",1,,"15/7 OMNIA",45,NULL
2808,"2025-11-20 01:00:32",291,"Change Split",1,,"19/10 to 15/10",52,NULL
2809,"2025-11-20 01:00:27",260,"Cleaner in",2,11,"White SUV - out at 4:38 am",7,NULL
2810,"2025-11-20 01:00:05",291,"Change Split",1,,"luxriot, split 8 station 3",20,NULL
2811,"2025-11-20 01:01:18",249,"Cleaner out",2,4,"RED SEDAN",45,NULL
2812,"2025-11-20 01:01:20",163,"Change Split",0,,,27,NULL
2813,"2025-11-20 01:00:07",291,"Change Split",0,,"8 //6",71,NULL
2814,"2025-11-20 01:00:34",291,"Change Split",0,,"SP8 ST2 LUX",44,NULL
2815,"2025-11-20 01:02:00",195,"Cleaner on site",3,25,"one out black sedan",27,NULL
2816,"2025-11-20 01:02:17",291,"Change Station",1,,8/8,34,NULL
2817,"2025-11-20 01:00:56",291,"Change Split",0,,SPLIT15/ST2,74,NULL
2818,"2025-11-20 01:02:27",151,"Cleaner on site",3,26,,32,NULL
2819,"2025-11-20 01:02:40",135,"Cleaner on site",1,55,"1 MAN",8,NULL
2820,"2025-11-20 01:02:19",219,"Cleaner on site",1,39,,70,NULL
2821,"2025-11-20 01:02:43",184,"Delivery in",1,12,,19,NULL
2822,"2025-11-20 01:03:29",136,"Cleaner on site",1,63,"OUT 4:45",70,NULL
2824,"2025-11-20 01:03:02",291,Break,0,,"COVER TO ARAMIS MONTERO / BACK AT 02:01",44,NULL
2825,"2025-11-20 01:03:59",167,"Cleaner in",2,016,"black pick up truck",10,NULL
2826,"2025-11-20 01:05:29",275,"Cleaner out",1,6,"white sedan",27,NULL
2827,"2025-11-20 01:07:19",344,Dropoff,5,20,,12,NULL
2828,"2025-11-20 01:08:09",160,"Cleaner on site",2,40,"WHITE SEDAN / LEFT AT  01:46 A.M",74,NULL
2829,"2025-11-20 01:00:56",342,Dropoff,2,23,"1 black pikap truck and 1 white pikap truck",66,NULL
2830,"2025-11-20 01:10:53",275,"Cleaner in",1,15,"white sedan",27,NULL
2833,"2025-11-20 01:12:49",318,"Cleaner on site",1,46,,59,NULL
2834,"2025-11-20 01:12:25",131,"Cleaner on site",1,36,"Out 01:48 Call",69,NULL
2835,"2025-11-20 01:14:34",174,"Cleaner in",2,22,"White Van/Out 2:13",69,NULL
2836,"2025-11-20 01:15:13",141,Pickup,1,17,"White Sedan",70,NULL
2837,"2025-11-20 01:16:02",213,"Cleaner on site",3,31,"left at 2:34 am",32,NULL
2838,"2025-11-20 01:13:28",315,Pickup,2,16,"BLACK SUV",92,NULL
2839,"2025-11-20 01:16:51",248,"Cleaner on site",1,26,,47,NULL
2840,"2025-11-20 01:20:10",266,"Cleaner on site",1,87,"GRAY SUV/LEFT AT 01:27",14,NULL
2841,"2025-11-20 01:25:29",119,"Cleaner out",1,3,,92,NULL
2842,"2025-11-20 01:27:41",341,Delivery,1,7,"penske out 1:58am",92,NULL
2843,"2025-11-20 01:27:09",284,"Employee on site",1,22,,47,NULL
2844,"2025-11-20 01:27:58",150,Delivery,1,28,"out 00:30",70,NULL
2846,"2025-11-20 01:28:10",281,"Cleaner in",1,4,"OUT AT 4:02AM",19,NULL
2847,"2025-11-20 01:29:38",118,"Cleaner in",1,04,"WHITE VAN",64,NULL
2848,"2025-11-20 01:31:40",129,"Delivery in",1,53,"transport america, left 2:35 am",8,NULL
2849,"2025-11-20 01:35:32",159,Delivery,1,69,"out 1:55",59,NULL
2850,"2025-11-20 01:34:08",340,"Delivery in",1,4,PENSKE,19,NULL
2851,"2025-11-20 01:39:19",168,"Cleaner in",2,41,"black suv LEFT AT 3:37",27,NULL
2852,"2025-11-20 01:36:51",119,"Delivery in",1,36A/05,penske,92,NULL
2853,"2025-11-20 01:43:06",189,Delivery,0,36,"PENSKE / OUT AT 01:49",44,NULL
2854,"2025-11-20 01:44:12",231,"Delivery in",1,07,"Out at 02:05",11,NULL
2855,"2025-11-20 01:46:12",141,"Police Patroling",0,6,,60,NULL
2856,"2025-11-20 00:36:51",345,Dropoff,1,18,"Silver Black Suv",94,NULL
2857,"2025-11-20 01:46:52",348,Delivery,0,07,UNBRANDED,44,NULL
2858,"2025-11-20 01:51:36",162,"Delivery in",1,51,"Penske trailer truck",52,NULL
2860,"2025-11-20 01:54:39",291,"Change Station",14,,"switch station (PC)",70,NULL
2861,"2025-11-20 01:59:39",230,"Employee on site",1,35,,27,NULL
2862,"2025-11-20 01:59:20",270,"Security Patroling",1,02,CITADEL,74,NULL
2863,"2025-11-20 01:59:59",124,"Delivery in",0,11,"Penske - out at 2:23 am",7,NULL
2864,"2025-11-20 02:00:41",145,Dropoff,1,02,"CARHAULER/ GRAY S.U.V",74,NULL
2865,"2025-11-20 02:02:01",291,Break,0,,"COVER TO MIGUEL BELTRAN / BACK AT 03:01",44,NULL
2866,"2025-11-20 02:06:12",280,"Security Patroling",1,03,"SUV BLACK",34,NULL
2867,"2025-11-20 02:06:59",344,"Delivery in",1,08,"Penske, 03:15 left",12,NULL
2868,"2025-11-20 01:00:36",291,"Change Split",0,,Split8st2,36,NULL
2869,"2025-11-20 02:02:43",159,"Delivery out",0,69,,39,NULL
2870,"2025-11-20 02:08:58",119,Delivery,1,05,"left at 2:08am",36,NULL
2871,"2025-11-20 02:11:45",337,Dropoff,1,23,"RED SEDAN",34,NULL
2872,"2025-11-20 02:13:09",195,"Cleaner out",0,12,"Red Sedan",60,NULL
2873,"2025-11-20 02:13:27",231,"Cleaner out",1,07,"Black SUV",11,NULL
2874,"2025-11-20 02:16:17",159,"Delivery in",0,69,"premier, out at 02:53",39,NULL
2875,"2025-11-20 02:16:43",152,"Police Patroling",1,08,"WHITE SEDAN",74,NULL
2876,"2025-11-20 02:17:29",128,"Delivery in",1,13,"lily, left at 2:50 am",8,NULL
2877,"2025-11-20 02:17:52",346,"Police Patroling",1,8,"1 UNIT",71,NULL
2878,"2025-11-20 02:08:30",195,"Cleaner out",1,01,"GRAY PICK UP TRUCK",64,NULL
2879,"2025-11-20 02:22:26",152,"Delivery in",1,56,"DHL / LEFT AT 02:33 A.M",74,NULL
2880,"2025-11-20 02:23:25",259,"Delivery in",1,12A,"03:11 left",12,NULL
